id,name,details,gender,category
Women:KNITWEAR:416,KNIT LINEN BLEND DRESS,"Dress made of a linen blend. Featuring a round neckline, thin straps and long sleeves with exposed shoulders.",Women,KNITWEAR
Women:KNITWEAR:417,OPEN-BACK KNIT DRESS,Round neck dress with thin straps that cross at the back.,Women,KNITWEAR
Women:KNITWEAR:418,KNIT DRESS WITH CONTRAST DETAIL,Midi dress featuring a V-neck with thin straps and bead appliqués. Contrast fabric detail.,Women,KNITWEAR
Women:KNITWEAR:421,OPEN-KNIT SWEATER,Cropped round neck sweater with long sleeves.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:422,KNIT BANDEAU TOP,Crop top with a straight neckline with a front slit.,Women,KNITWEAR
Women:KNITWEAR:424,SHORT JACQUARD KNIT TUNIC DRESS,Short tunic dress with a V-neckline and wide sleeves falling below the elbow.,Women,KNITWEAR
Women:KNITWEAR:425,CONTRAST KNIT TOP WITH BOW,Top with a straight-cut neckline and wide straps. Contrast fabric detail with embroidery and bow on the front.,Women,KNITWEAR
Women:KNITWEAR:426,KNIT DRESS WITH COMBINED EMBROIDERY,Dress with a straight neckline with front slit. Contrast fabric detail with cutwork embroidery.,Women,KNITWEAR
Women:KNITWEAR:428,METALLIC MESH KNIT CAPE,Oversize round neck cape with long sleeves.,Women,KNITWEAR
Women:KNITWEAR:429,LONG METALLIC MESH KNIT DRESS,Dress with a round neck and long sleeves.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:430,METALLIC THREAD KNIT DRESS,Dress with a crossed halter neckline. Metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:431,METALLIC THREAD KNIT SWEATER,Semi-sheer sweater with a wide round neckline and long sleeves.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:433,METALLIC THREAD KNIT STRAIGHT LEG TROUSERS,Semi-sheer high-waist trousers with an elasticated waistband. Straight-leg design.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:438,KNIT CROP TOP WITH METALLIC THREAD,Crop top with a round neckline and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:442,POINTELLE KNIT TROUSERS,High-waist trousers with an elastic waistband and a straight-leg design.,Women,KNITWEAR
Women:KNITWEAR:445,POINTELLE KNIT TUNIC,Sleeveless tunic with a V-neck and drawstring.,Women,KNITWEAR
Women:KNITWEAR:448,PRINTED DENIM KNIT DRESS,Midi dress with a straight-cut neckline and thin straps.,Women,KNITWEAR
Women:KNITWEAR:450,TEXTURED KNIT DRESS,Short dress with a tied V-neckline and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:451,KNOTTED KNIT SKIRT WITH METALLIC THREAD,Midi skirt with a front knot. Front slit at the hem. Metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:452,KNIT CUT-OUT SKIRT,"High-waist midi skirt featuring an elasticated waistband with side cut-out detail, rhinestone appliqué and a side slit at the hem.",Women,KNITWEAR
Women:KNITWEAR:454,POINTELLE KNIT TOP,V-neck top with short ruffled sleeves and front button-up fastening.,Women,KNITWEAR
Women:KNITWEAR:465,KNIT CROCHET MINI SKIRT,High-waist short skirt.,Women,KNITWEAR
Women:KNITWEAR:466,OVERSIZE KNIT VEST,Round neck vest. Side vents at the hem.,Women,KNITWEAR
Women:KNITWEAR:467,KNIT CROP TOP,Sleeveless top with a round neckline. An open back with crossed ties and contrast trims.,Women,KNITWEAR
Women:KNITWEAR:471,KNIT DRESS WITH CONTRAST DETAIL,V-neck dress with thin straps and a contrast fabric detail.,Women,KNITWEAR
Women:KNITWEAR:472,KNIT HOODED TOP WITH METALLIC THREAD,Sleeveless top with a hood. Metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:473,METALLIC THREAD KNIT SHORTS,High-waist shorts featuring adjustable elastic waistband with drawstring. Lining.,Women,KNITWEAR
Women:KNITWEAR:475,TIE-DYE KNIT MIDI SKIRT,High-waist pencil skirt with an elastic waistband.,Women,KNITWEAR
Women:KNITWEAR:476,ASYMMETRIC TIE-DYE KNIT TOP,Crop top with an asymmetric neckline and a long sleeve.,Women,KNITWEAR
Women:KNITWEAR:477,COMBINED KNITTED TOP,Long sleeve top with a square-cut neckline. Contrast fabric with cutwork embroidery. Adjustable drawstring waistband.,Women,KNITWEAR
Women:KNITWEAR:478,POINTELLE KNIT MINI DRESS,Sleeveless dress with a round neck and contrast cutwork fabric detail.,Women,KNITWEAR
Women:KNITWEAR:480,METALLIC THREAD KNIT CROP TOP,Top with a round neck and long sleeves. Cutwork and metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:482,METALLIC THREAD KNIT TOP,Top with a round neck and sleeves falling below the elbow. Metallic thread detail and open back. Tied fastening at the back.,Women,KNITWEAR
Women:KNITWEAR:486,LONG KNIT DRESS,V-neck dress with thin straps. Contrast topstitching details.,Women,KNITWEAR
Women:KNITWEAR:496,CONTRAST TOP,Crop top with a straight neckline with a drawstring. Short sleeves and wide straps with exposed shoulders. Ruffled trims and matching embroidery.,Women,KNITWEAR
Women:KNITWEAR:497,CONTRAST LACE KNIT TOP,V-neck top with thin straps.,Women,KNITWEAR
Women:KNITWEAR:498,METALLIC MESH KNIT TOP,Top with a round neckline and long ample sleeves. This garment is not lined.,Women,KNITWEAR
